,MKTbond,MKTbond_vw,DRF,LRF,CRF,VIX,UNC,MKT,SMB,HML,TERM,DEF
2017-06-30,0.0034521761916784664,0.003872951152880492,0.008054254590666993,0.002785088272201477,-0.007939349157217626,0.07396738415468089,-0.006187123000000128,0.0078000000000000005,0.0252,0.015,-0.0015999999999999999,0.011800000000000001
2017-07-31,0.005889336903828844,0.005628433907104725,0.0006695264123007733,0.0010580275186646499,0.00528553864014401,-0.08228980779795533,-0.0002355719999999062,0.018799999999999997,-0.016399999999999998,-0.0023,-0.0034000000000000002,0.0087
2017-08-31,0.004176228363999078,0.0040962709620530205,0.002618855395694417,1.2348910785177445e-05,-0.01125198792743632,0.0321637345364916,0.006541253999999941,0.0018,-0.0183,-0.0213,0.027999999999999997,-0.0136
2017-09-30,-0.00025695991225831,0.00046129529030405946,0.004770075992985817,0.00243558972479152,0.011676116002809036,-0.10198299415908302,0.006867728000000017,0.024900000000000002,0.047599999999999996,0.0315,-0.021400000000000002,0.016800000000000002
2017-10-31,0.0025997691074689387,0.001927632668954645,0.004883561358960559,0.004473078956494219,0.0019718722187723556,0.07045216195254898,0.0006658299999999784,0.0225,-0.0191,0.0013,-0.0021999999999999997,0.0089
2017-11-30,-0.0009656918161759351,-0.0016641539485125628,0.003845503662362833,0.003009651703538548,-0.000651934146212528,0.10805495037521039,-0.009960285000000013,0.031200000000000002,-0.0038,-0.0009,0.0028,-0.0015999999999999999
2017-12-31,0.0051613818072344655,0.006411017498776795,0.015842266583596942,-0.0005377698733113267,-0.005436682226565379,-0.021276575957416347,-0.0005378899999999298,0.0106,-0.0105,0.0005,0.009300000000000001,0.0154
2018-01-31,-0.0052063032795903255,-0.006877221550319487,0.0037686086433028967,0.0029689407560025884,0.02201680318968502,0.22644927614477903,0.006420961000000003,0.0558,-0.0321,-0.0132,-0.0326,0.0072000000000000015
2018-02-28,-0.015277387392704428,-0.016984797325809962,-0.025727552710957436,-0.010508135742840376,0.008295911779429765,0.46602662019159663,0.004111574999999923,-0.0364,0.0034000000000000002,-0.011000000000000001,-0.0235,-0.008900000000000002
2018-03-31,2.7848277011494548e-05,0.0007930684409575167,0.0028054138019362675,0.0006439614817542168,-0.010524290723957365,0.0060452861248717436,-0.00672652099999993,-0.0235,0.0361,-0.0021,0.0247,-0.0135
2018-04-30,-0.006095706954507516,-0.007555674040217905,-0.011161198002354097,-0.00037943760171071103,0.018314524023062058,-0.2023034124731811,0.00309992300000006,0.0029,0.0089,0.0053,-0.0191,-0.0023
2018-05-31,0.004210985658020406,0.004110086440290173,0.0037037063765451043,0.0002461662171944349,-0.005374854788808204,-0.03138731892161643,0.003998009999999996,0.0263,0.0471,-0.031400000000000004,0.015000000000000001,-0.002400000000000001
2018-06-30,-0.004293440948968489,-0.004746144338115247,-0.007227057736112166,-0.0032093111510349505,0.005982085473637189,0.04277380650411989,-0.01158206000000006,0.0049,0.0077,-0.0233,-0.0007,-0.013099999999999999
2018-07-31,0.005687893352299316,0.007299920288677025,0.012236087927780685,0.0012564321165771729,0.0035811261354697236,-0.2026103292707219,-0.00904475199999999,0.032,-0.019299999999999998,0.0049,-0.014700000000000001,0.0232
2018-08-31,0.004549735324307305,0.0035260412925301804,-0.0038590173441892654,0.0011372628695383068,0.0019592696626528536,0.002338248881488027,-0.004825351000000033,0.0346,0.006500000000000001,-0.0391,0.0136,-0.0094
2018-09-30,-0.004188728387295913,-0.0034980275801326467,-0.0014702676351773295,-0.0006914479613397269,0.010085724904578174,-0.05754275201196259,0.0014123490000000904,0.0006,-0.024900000000000002,-0.016200000000000003,-0.0533,0.0398
2018-10-31,-0.01531441051623089,-0.016992437231392567,-0.03427537993683974,-0.004331996524920282,-0.0006174550293769066,0.7516501437868586,0.010783040999999938,-0.0764,-0.0438,0.0338,-0.0223,-0.0119
2018-11-30,-0.005227149415259849,-0.005063948229978068,-0.011771376168470703,-0.0015828572558646197,-0.010942178152059076,-0.1488459687022319,0.01873010499999994,0.0171,-0.008100000000000001,0.0036,0.0487,-0.0434
2018-12-31,0.00391738608066813,0.006090654688739444,0.0011711047278227076,-0.0007570309999759936,-0.04103097580416203,0.40675154983953665,0.020928212000000057,-0.0955,-0.0281,-0.0192,0.0462,-0.011099999999999999
2019-01-31,0.023647486261051967,0.026702128162241753,0.03447395502025647,-0.0021777902699907465,0.021388240823299084,-0.3481510761175411,0.0022502020000000345,0.0836,0.0291,-0.0039000000000000003,0.005900000000000001,0.0197
2019-02-28,0.004182694535683273,0.0025322921295674343,-0.0016556462688621324,0.003264357797439594,0.014238940035814305,-0.10802655370066942,-0.005572629999999967,0.0342,0.0172,-0.026600000000000002,-0.0109,0.0017000000000000001
2019-03-31,0.01996421070241934,0.020833480122521834,0.027274773137423772,0.00814188280228504,-0.01589503335428139,-0.07239510921216363,-0.002569907000000038,0.011000000000000001,-0.0352,-0.0414,0.0428,0.0038000000000000048
2019-04-30,0.00499098709793421,0.004229403370854577,0.006969084010470755,0.001154187895298338,0.01432364432736331,-0.043034292556256175,0.01118861399999993,0.0397,-0.0115,0.0213,-0.0147,0.0037
2019-05-31,0.0069927477600844785,0.007690060864599958,0.006679944777808002,0.0018722753966999447,-0.023931901519706294,0.42606701582874196,-0.000520397999999922,-0.0692,-0.015600000000000001,-0.0245,0.0509,-0.015399999999999997
2019-06-30,0.02202613812674963,0.02442469887383716,0.03163968450119956,0.011529507720031312,-0.0040335184334401135,-0.1940138609509131,0.0024696739999999773,0.0692,0.0037,-0.0064,0.0086,0.0233
2019-07-31,0.003989867722732732,0.0034531859109203575,0.00552970385291679,0.0023930747859690713,0.0001898951360921851,0.06896557830165477,0.006851085999999951,0.012199999999999999,-0.0182,0.005,0.0004999999999999998,0.006
2019-08-31,0.02344879365643567,0.024872992976318516,0.03319414131072984,0.02002083533757031,-0.034512277144006766,0.17741926514309725,0.013812233999999979,-0.0255,-0.0325,-0.04769999999999999,0.07809999999999999,-0.005899999999999989
2019-09-30,-0.006954237585743487,-0.007103348231122746,-0.011558459945546384,-0.00586693684604637,0.008901891697862596,-0.14436247825089596,0.016292485000000023,0.014199999999999999,0.0029,0.0676,-0.020999999999999998,0.0001999999999999988
2019-10-31,0.0016839533781654898,0.00222055750342565,-0.004723437353642225,-0.00371023669702395,-0.004844737280675204,-0.1859605632175115,0.02885425900000005,0.0207,0.0025,-0.0192,-0.006699999999999999,0.0058
2019-11-30,0.0043411877859099845,0.004272242535163657,0.011827163714210645,-0.003121197997998103,0.0031386660237589445,-0.045385807061299986,0.03803167399999996,0.0387,0.0039000000000000003,-0.02,-0.0070999999999999995,0.0073
2019-12-31,0.006243520453310689,0.00591002789503258,0.011745643409185998,0.0022778321215596127,0.021938560281204035,0.09191757986776793,0.050497813,0.0276,0.009899999999999999,0.0173,-0.026699999999999998,0.016399999999999998
2020-01-31,0.01682305733514361,0.0167961070846808,0.018715747816357993,0.01927155891704588,-0.017582362105694933,0.36719887646367017,0.07848456999999998,-0.0009,-0.0437,-0.0622,0.061900000000000004,-0.011300000000000004
2020-02-29,0.0036146546327038434,0.0045016557745833925,-0.0056587810544327715,-0.007996614464821724,-0.03396052948732452,1.1289809068734011,0.11196656800000016,-0.0815,0.0008,-0.0382,0.0576,-0.030799999999999998
2020-03-31,-0.08792991868410946,-0.07513451560869676,-0.07855262279422562,0.004479460908261309,-0.10679448339110831,0.3348292221593654,0.1974043539999999,-0.1335,-0.0818,-0.1383,0.0613,-0.09759999999999999
2020-04-30,0.06078207111038604,0.05755810086243528,0.047389929458655056,0.02190435773772122,0.027868664611570646,-0.3621591157654434,0.04677948799999987,0.1358,0.025699999999999997,-0.0134,0.0082,0.026500000000000003
2020-05-31,0.02445323511936155,0.022365922089523625,0.0132177610102685,0.008556327306822023,0.04857842307233207,-0.1944363396869923,0.025545598000000114,0.0559,0.0192,-0.05,-0.0098,0.018099999999999998
2020-06-30,0.02422364115483809,0.021619228965061354,0.022659719345097043,0.0077058335704263264,0.010488811469555213,0.10614322253724982,-0.048497137000000023,0.024399999999999998,0.0195,-0.0217,0.0022,0.0123
2020-07-31,0.033945622374430835,0.033330762952781756,0.049291753554548456,0.004178413404716587,0.008455628297616915,-0.19618801054325558,-0.07817122799999998,0.0583,-0.0319,-0.0144,0.0286,0.032299999999999995
2020-08-31,-0.0058257833281005885,-0.009069674469661974,-0.021245543112623257,0.0019121440505991813,0.04189263312053488,0.07972202926930066,-0.07630088899999987,0.0762,-0.0089,-0.0302,-0.035,-0.013900000000000003
2020-09-30,-0.003692512007596486,-0.003982118360494511,-0.005064277336054659,0.0007191280221638173,-0.01183815477976839,-0.001514540265422219,-0.07993256400000015,-0.0364,-0.0001,-0.027200000000000002,0.0079,-0.0039
2020-10-31,-0.00019457727520705862,-0.0004077587529830859,-0.001604504415398525,-0.00305331498575103,0.007303523496944424,0.4417898842535261,-0.05714379999999997,-0.0208,0.0467,0.0425,-0.0239,0.004800000000000002
2020-11-30,0.032095784681624856,0.031216749483959225,0.06353226745478921,0.010016138463335857,0.026881655602978956,-0.4589689782440864,-0.029768126000000006,0.1244,0.0712,0.0209,0.0092,0.0416
2020-12-31,0.009873568058958794,0.007394438698006234,0.00945165383503841,0.005746418545710609,0.02490440788153325,0.10597959832368535,-0.010681647999999933,0.0463,0.0493,-0.0168,-0.0116,0.0115
2021-01-31,-0.004402282515766772,-0.008060263433917686,-0.01008523482220952,-0.0008531831329972005,0.0343407762809667,0.45450550121265487,0.004150415999999879,-0.0007000000000000001,0.0681,0.0322,-0.0304,-0.0026999999999999975
2021-02-28,-0.015390355376592989,-0.01757494196022279,-0.02500896014097155,0.005643448551367867,0.027863415579530676,-0.15533391858405327,0.030550222000000016,0.0281,0.045,0.07200000000000001,-0.0581,0.0179
2021-03-31,-0.010111788128400728,-0.010287287114299461,-0.012654420301308979,-0.006091201567688282,0.00919349731615368,-0.3059034315214093,-0.0018078609999998552,0.0316,-0.0084,0.0735,-0.0322,-0.0008000000000000021
2021-04-30,0.012018462985921926,0.010900096348446518,0.015055262297713487,0.0018517063917662135,0.0027973686161843203,-0.040721599160451184,-0.04264821600000013,0.049699999999999994,-0.0316,-0.0102,0.0238,-0.0016000000000000007
2021-05-31,0.006211671265683544,0.006419725052800009,0.0059828343953516406,0.0015548514396760338,-0.0003215755082391928,-0.09940893717331527,-0.023431169999999946,0.0029,0.0127,0.0704,0.0001,0.004399999999999999
2021-06-30,0.016212204940791355,0.017417881832853588,0.0395177637831291,-0.00262982320777642,-0.0031756423266453802,-0.0554892775939865,-0.01745666800000001,0.0273,-0.003,-0.0786,0.0284,0.0158
2021-07-31,0.012310758478193374,0.012162962120999722,0.016494255571346227,0.0015492478005849361,-0.006762623855653175,0.1522425684792974,-0.015061713000000032,0.0134,-0.0455,-0.0179,0.0305,-0.006599999999999998
2021-08-31,-0.0017713516032581687,-0.0020018742875357403,-0.0029096093207284174,-0.0018941988100587633,0.0065493876582593865,-0.09649124182933035,-0.01067262400000002,0.029500000000000002,-0.0066,-0.0023,-0.0035,-0.0009999999999999996
2021-09-30,-0.008695601093347742,-0.009674707839514662,-0.014243894619220989,0.0016206645822712134,0.010052253595133806,0.4041262155586411,0.007594152000000021,-0.044000000000000004,0.011200000000000002,0.0512,-0.025,0.005600000000000001
2021-10-31,0.002281218121188771,0.0022033534174576187,0.021158969042951736,0.0015403113494217792,-0.0025860499357501085,-0.29732062844583923,-0.012566754000000069,0.0663,-0.027000000000000003,-0.0053,0.0051,0.0108
2021-11-30,-0.0013409129335465431,-0.0011347686166603942,0.002527810938066451,-0.00030735677236481165,-0.007127750102754562,0.6722017313235584,-0.007372604999999921,-0.0158,-0.017,-0.0037,0.020900000000000002,-0.011600000000000001
2021-12-31,0.0008994756691628933,0.0010108465247100093,-0.005184996552905812,-0.005074374337274515,0.010702989407730247,-0.3666789637688641,0.012388057000000008,0.032400000000000005,-0.0078000000000000005,0.0326,-0.011,-0.0019000000000000006
2022-01-31,-0.029007497444521347,-0.03174349005846133,-0.03961024317198181,-0.01507876607776561,0.0029919216150228163,0.44192804377465184,0.02640622799999992,-0.061500000000000006,-0.0401,0.1286,-0.0189,-0.0148
2022-02-28,-0.02040958460480381,-0.01994225020654109,-0.029833965284704875,-0.014284419211640273,0.004972233765177563,0.2142569356089689,0.004403091999999997,-0.022799999999999997,0.0286,0.030600000000000002,-0.0066,-0.0134
2022-03-31,-0.02254576431126882,-0.021583277058663017,-0.004203310506784375,0.00048083646404811504,0.002571698891700556,-0.3180762943258497,0.006583243000000016,0.0308,-0.021099999999999997,-0.019,-0.0312,0.005899999999999999
2022-04-30,-0.04906674438318213,-0.05354941211219415,-0.08083122466796949,-0.009277706122875182,0.015064565117961837,0.6245137350906034,0.008512485000000014,-0.0941,-0.0034999999999999996,0.061799999999999994,-0.0311,-0.0237
2022-05-31,0.00664795094982062,0.00930559085679107,0.0005273049769060829,0.0012291501790252257,-0.0018964612075762846,-0.2158682833063604,0.0018486420000000114,-0.0033,-0.0003,0.08439999999999999,0.0015,0.0075
2022-06-30,-0.031704754464179294,-0.032400998679839636,-0.0354080046083833,0.010244579264499638,-0.019441490387585986,0.09621987396060101,0.011226940000000019,-0.084,0.013300000000000001,-0.06,-0.0094,-0.019200000000000002
2022-07-31,0.03600802299241143,0.03837118012823979,0.04224169141712035,0.005754332598622092,-0.00022547921320192075,-0.2570532705017724,0.012817564000000004,0.09570000000000001,0.0178,-0.0415,0.0151,0.016499999999999997
2022-08-31,-0.027650711013184934,-0.030964165169914692,-0.030104093378274365,-0.002351370085673549,0.015483185702393905,0.21284580083291765,-0.0381220699999999,-0.0377,0.0149,0.0018,-0.026699999999999998,-0.0045000000000000005
2022-09-30,-0.05380178059698735,-0.05551840410968156,-0.06668229587038757,-0.03832028526199242,0.010541784086967838,0.22226516480354272,-0.019953752000000047,-0.0934,-0.0097,0.0003,-0.0364,-0.018099999999999998
2022-10-31,-0.012665061230588158,-0.0113696848309821,-0.0172593944668939,-0.01969866806091397,0.022782053735409848,-0.18153072505123813,-0.014507461,0.0786,0.0181,0.0797,-0.0162,0.003599999999999999
2022-11-30,0.042612749157038395,0.044963910202932326,0.06968384192274629,0.009282077950031432,-0.014534774371490734,-0.20479132182875648,0.00023785699999989696,0.046900000000000004,-0.0275,0.0148,0.0239,0.024999999999999998
2022-12-31,-0.0037837316122672823,-0.005249433237745885,-0.012378764003582263,-0.0001915360494371116,-0.0001995319007567747,0.05296405037068184,0.004227563000000156,-0.0638,-0.0019,0.0134,-0.0085,0.0007999999999999995
2023-01-31,0.03422005532807074,0.03494368747662066,0.05298763828058892,-0.0045185961238199,-0.0015951410625140413,-0.10475313566089413,-0.0059239090000000605,0.0659,0.043899999999999995,-0.0394,0.0216,0.014999999999999996
2023-02-28,-0.0333311438588631,-0.03638516201502858,-0.04231568171107728,-0.012014633706670884,0.017157985958296523,0.06701036958616632,-0.03156597700000008,-0.025699999999999997,0.0058,-0.008,-0.0268,-0.008400000000000001
2023-03-31,0.022229228138635496,0.026563551603140487,0.024960300135661157,0.0007847670984051469,-0.020167473184029852,-0.09661835392686191,-0.015878320999999973,0.024900000000000002,-0.0689,-0.09050000000000001,0.0253,-0.0011000000000000003
2023-04-30,0.005600406287288394,0.004679331540831672,0.002232238888263888,0.0014695248206612432,-0.0016990163326196656,-0.15614978132809973,-0.01774099600000001,0.0063,-0.025699999999999997,-0.0012,0.0019000000000000002,0.0023
2023-05-31,-0.02032553180361628,-0.020547908293065426,-0.026319739275052198,-0.015744875687495993,0.006515007489241142,0.13688218235981534,-0.01576175499999999,0.0033,-0.0043,-0.0779,-0.015199999999999998,-0.0029000000000000015
2023-06-30,0.0015828774331756437,0.0022310688227950397,0.02373177277344799,0.00474414775515162,0.011670878915826428,-0.24247493043334006,-0.012796333000000049,0.0646,0.0128,-0.0013,-0.0115,0.0116
2023-07-31,0.0008150193995295294,-0.00024827874392748406,-0.003763937905545337,-0.005982236896065192,0.0100996332339188,0.0029433378516471476,-0.014221663999999912,0.0321,0.0286,0.0406,-0.008,0.0069
2023-08-31,-0.011680052462675039,-0.012537281222490227,-0.02076361660429897,0.000708352708834346,0.007383703432795206,-0.004402085041300381,-0.0018471620000000133,-0.0236,-0.0365,-0.0115,-0.0097,-0.0026
2023-09-30,-0.029768278679907376,-0.03158239820881122,-0.05073841173019602,0.015374681077708447,0.01012943659431396,0.2910833346920477,-0.008777573000000038,-0.052300000000000006,-0.0178,0.0149,-0.0264,-0.0046
2023-10-31,-0.02368278031330781,-0.024701143678902266,-0.04492430219049719,-0.027518176653160673,0.005323099419336734,0.03538806596377453,0.005774904000000025,-0.0315,-0.0403,0.002,-0.0168,-0.006600000000000002
2023-11-30,0.05512160478113877,0.059211002974267,0.09369407587109148,0.06705131845635882,-0.003158602604639982,-0.28776182408987816,-0.0004938009999999604,0.0888,-0.0021,0.0167,0.0303,0.025099999999999997
2023-12-31,0.04151406447693713,0.04110552683993567,0.06259558741327677,0.027434031343900864,-0.0028306355140778968,-0.03637772943137778,-0.004889161000000031,0.048600000000000004,0.0726,0.0489,0.029400000000000003,0.0097
2024-01-31,-0.0070296030621448714,-0.007970431679966132,-0.014508857340872067,0.004344349195157371,0.0076459763899750545,0.1526104900652809,0.004890221000000028,0.0073,-0.0571,-0.023799999999999998,-0.0075,0.0011
2024-02-29,-0.01844732899997214,-0.020227135209707744,-0.023448384897884953,0.005368441546728657,0.010073100660415718,-0.06620214199897481,-0.014672589999999985,0.0507,-0.008,-0.034300000000000004,-0.0173,-0.001899999999999999
2024-03-31,0.008975174510815899,0.009434614954604594,0.014098644000454916,0.009888578245619948,0.00155340558320924,-0.029104432891862608,-0.021022191999999995,0.028399999999999998,-0.011899999999999999,0.0416,0.0021000000000000003,0.0065
2024-04-30,-0.02981549748509686,-0.031636620061666905,-0.04570497033420883,0.011489455139886829,0.011991203361710872,0.20292077964670455,-0.009288273999999985,-0.04650000000000001,-0.0254,-0.0045000000000000005,-0.028,-0.0020999999999999977
2024-05-31,0.011677670759800517,0.012260555388422212,0.016332633821630964,0.014508913199383792,0.00028179927355224347,-0.17444086957062666,-0.0054134840000000795,0.0432,0.006,-0.0131,0.0102,0.004100000000000001
2024-06-30,0.006142860680740412,0.005745518065223679,0.0035054693549484957,-0.00101429558558032,-0.0035814676340113396,-0.03715174095016619,-0.009129237000000012,0.027999999999999997,-0.0433,-0.0336,0.005999999999999999,-0.0036999999999999993
2024-07-31,0.015801718069860863,0.01645203222152773,0.0179172701936487,-0.0009381998925327793,0.0029368102026381716,0.31511263361694725,0.00028065200000004786,0.012199999999999999,0.0834,0.0562,0.0174,0.0019000000000000024
2024-08-31,0.01622194071616039,0.01601148312023352,0.019061680079722046,0.0004115543243788717,-0.0030504795574444973,-0.08312961855827053,0.0008112049999999815,0.0161,-0.0355,-0.011000000000000001,0.008,0.002899999999999998
2024-09-30,0.012526054173410232,0.013294857844192754,0.020388616684938292,-0.0012610956873332386,0.003325082552068332,0.11533330281575355,0.0018144959999999433,0.0173,-0.0092,-0.0277,0.008,0.0057
2024-10-31,-0.028448969593085037,-0.03024513967881402,-0.03556262042591497,0.006332020241197176,0.016324987421799577,0.38433953861999304,0.008886150000000037,-0.01,-0.0088,0.0086,-0.027700000000000002,-0.000499999999999997
2024-11-30,0.008430163804642687,0.009181570010602165,0.016954072314133,0.010141131187519406,0.006617377168646063,-0.41666665294078536,0.004658294000000063,0.0649,0.046,0.0015,0.0037999999999999996,0.005600000000000001
2024-12-31,-0.02045202368248492,-0.022069201594318445,-0.04010300486823771,-0.02446156246790249,0.010711266451371418,0.28423390729325926,0.013080793999999951,-0.0315,-0.0383,-0.03,-0.0191,-0.004
